gene,Plate,Row,Column,Phenotypes.GenerationTimeWhen,Phenotypes.Monotonicity,CurvePhaseMetaPhenotypes.InitialLagAlternativeModel,Phenotypes.GenerationTimePopulationSize,CurvePhaseMetaPhenotypes.ModalitiesAlternativeModel,Phenotypes.ResidualGrowthAsPopulationDoublings,CurvePhaseMetaPhenotypes.MajorImpulseAveragePopulationDoublingTime,Phenotypes.ExperimentLowPoint,CurvePhaseMetaPhenotypes.InitialLag,CurvePhaseMetaPhenotypes.FirstMinorImpulseYieldContribution,CurvePhaseMetaPhenotypes.TimeBeforeMajorGrowth,Phenotypes.ResidualGrowth,Phenotypes.ExperimentEndAverage,CurvePhaseMetaPhenotypes.InitialAccelerationAsymptoteIntersect,Phenotypes.ExperimentPopulationDoublings,CurvePhaseMetaPhenotypes.Collapses,CurvePhaseMetaPhenotypes.InitialAccelerationAsymptoteAngle,CurvePhaseMetaPhenotypes.FirstMinorImpulseAveragePopulationDoublingTime,CurvePhaseMetaPhenotypes.MajorImpulseYieldContribution,Phenotypes.ColonySize48h,Phenotypes.ChapmanRichardsParamXtra,Phenotypes.ExperimentLowPointWhen,Phenotypes.GenerationTimeStErrOfEstimate,Phenotypes.GenerationTime,Phenotypes.ExperimentGrowthYield,Phenotypes.InitialValue,Phenotypes.ExperimentBaseLine,Phenotypes.GrowthLag,CurvePhaseMetaPhenotypes.Modalities,CurvePhaseMetaPhenotypes.MajorImpulseFlankAsymmetry,Phenotypes.ChapmanRichardsParam2,Phenotypes.ChapmanRichardsParam3,Phenotypes.ChapmanRichardsParam1,Phenotypes.ChapmanRichardsParam4,CurvePhaseMetaPhenotypes.FinalRetardationAsymptoteAngle,Phenotypes.ChapmanRichardsFit,CurvePhaseMetaPhenotypes.FinalRetardationAsymptoteIntersect,k,kt2,log10n2,kt2b,log10n1,popt0
LB,0,27,0,7.2053549444444442,1.0,3.8883256742633199,8434.4222605789,2.0,6.9036570770921859,0.69702031220458838,304.25582238156369,UndecidedProblem,2.0405005617461907,16.860872978334719,1001430.2965340418,1009864.7187946207,0.63816680857339625,11.696589551142008,0.0,0.31740830657938446,1.3126156019470523,3.8796060574158435,1012574.7012952034,8.6080162543610239,0.19815369444444444,0.061974065170232302,0.64321331732210485,1009560.4629722391,301.65712329730184,304.25582238156375,0.56338207191278333,2.0,UndecidedProblem,-9.7851409809487642,-1.1508100830288623,2.4243704966076192,11.797652656650854,-0.8542357984490252,0.99788677483713495,0.20242057652162318,1.07740306573,7.7630715068,3.92605533972,3.37085171811,0.555203621616,3.59090256839
TC control,0,27,1,7.0219063333333329,0.99305555555555558,3.3392868560661677,32283.200989217508,2.0,4.7179792738326718,0.75086635362785592,1110.2667241150662,UndecidedProblem,1.1180180473750383,14.044350195441655,817346.86079484841,849630.06178406591,0.76077001200602978,9.5797846995483127,0.0,0.37102448055139514,1.2741547697538895,3.5451527501566318,852348.1436284401,10.243550410679633,0.19815369444444444,0.065255866428385448,0.66269567545241825,848519.79505995079,1109.734271276169,1110.2667241150664,0.58642806495352373,2.0,0.27932887387902922,-9.2326011054388157,-0.95939642336336051,2.2368121124430305,11.369855510796855,-0.77208978342664225,0.99916301942626251,0.19056676965525848,1.04572887023,7.34301017685,4.50897658996,3.18845426698,1.32052232298,20.9181042459
LB,0,27,2,7.2053549444444442,0.93055555555555558,4.4958404932625324,9486.8344301082143,1.0,6.0406694553847569,0.68710051971096864,597.920193529009,UndecidedProblem,UndecidedProblem,11.290662413767329,615029.81502152793,624516.64945163613,0.57919020655248332,9.9765929845230019,0.0,0.85849896799338132,UndecidedProblem,4.1618860865507443,625322.06011989992,9.2604613559201621,1.9240195833333333,0.070226338730872362,0.61161914844979903,623896.79420982581,622.32149362726545,619.8552418103169,0.44208580494388816,1.0,-1.0341721594231845,-7.1581608159434209,-0.88719432858498493,2.2957702356008998,9.9769467600811179,-0.88783573159229057,0.99970097156482562,0.21804796266845758,1.13305805051,8.16408542662,3.97712132108,3.54497847443,0.432142846648,2.70484788708
TC control,0,27,3,7.0219063333333329,0.84027777777777779,4.2428707366221579,31822.958808044692,1.0,4.7426937751563454,0.63916593906436359,1609.3421702201317,UndecidedProblem,UndecidedProblem,10.009616513744051,820165.36551741033,851988.324325455,0.50164243576235157,8.6179738775567394,0.0,0.89791034496246691,UndecidedProblem,3.8845570747387335,852836.25430827378,10.792727062453251,2.4345936388888889,0.072286508549910131,0.57242083173507963,849819.79647472966,2210.2887206554155,2168.527850725397,0.40778969725979247,1.0,-0.95079072239725115,37.366657422604462,-0.77339207704838653,2.179352031982948,2.8600782861446348,-0.85372482553482887,0.99917784065619186,0.20650152241513509,1.21064776399,8.50105520138,4.50274055665,3.69129622292,0.811444333733,6.47805056682
LB_0.1TET,0,27,4,7.2053549444444442,1.0,4.7854624356388742,7732.8278037876644,1.0,6.2390503123325196,0.68957202307373056,666.49050709289736,UndecidedProblem,UndecidedProblem,11.473481089839954,576356.97973209736,584089.80753588502,0.74761202994293385,9.7753901674172532,0.0,0.66220346584445644,UndecidedProblem,3.877805252112271,584529.39009300491,9.7283154826347733,0.19815369444444444,0.06329419846960338,0.631378807156313,583423.31702879211,662.43160744800718,666.49050709289747,0.41041713340579344,1.0,-1.3103404657731308,-9.4475268572863715,-0.90649699153079721,2.2418806175590023,12.334970505815859,-0.86771199787120656,0.99853639133429051,0.22006184918614427,1.09759781631,7.90858185277,3.88833833933,3.43403467337,0.454303665957,2.84645069767
TC control,0,27,5,7.2053549444444442,1.0,2.6183045845604687,30084.537945243406,2.0,4.7066005825417125,0.84918595245841499,693.79744902665493,UndecidedProblem,2.4955016040468259,13.785269166137974,755460.87811785098,785545.4160630944,0.93040372836273366,10.144964435462715,0.0,0.17085663218608294,1.2403553724333891,4.8871801643653452,785988.36046368396,9.7017137819280048,0.19815369444444444,0.061784422538488912,0.69697912241122417,784851.61861406779,687.38952865536169,693.79744902665504,0.68067608893830767,2.0,UndecidedProblem,-11.429123607877012,-1.0871428007048505,2.2962727578387905,13.198314191499154,-0.62173356340595531,0.99800639245518252,0.22375414899963741,0.994290901573,7.16421886387,4.47834334575,3.11082017537,1.36752317038,23.3089746948
LB_0.1TET,0,27,6,7.2053549444444442,1.0,3.0162266984652946,6722.5595298493763,2.0,6.4869440696881693,0.74702040461690911,136.77207624672516,UndecidedProblem,1.5131073136544781,12.016609358832392,596252.57330093428,602975.13283078361,0.92986335177323098,12.106109074329876,0.0,0.16558363169090529,1.3290780914258091,5.270176525639819,603548.98738842632,7.504508711908108,0.19815369444444444,0.057740240025509815,0.69566104189257172,602838.36075453693,135.20428407271584,136.77207624672516,0.70033838892638112,2.0,-9.8891542141461883,-9.7235339203229962,-1.103250273376158,2.4686155379802726,11.707176818434741,-0.79689298573022138,0.9980299654292335,0.21987209654854339,0.996174801042,7.17779302822,3.82753465669,3.11671429797,0.710820358725,5.13831066885
TC control,0,27,7,7.0219063333333329,0.93055555555555558,2.7595768610749394,22912.123542649733,2.0,5.1129782669568851,0.65884868357346948,261.75897300603913,UndecidedProblem,1.6327563900947055,13.529370485323874,770000.20023371396,792912.32377636374,0.80709745696813318,11.564706640424102,0.0,0.32768096011208092,1.0009630648405659,5.446672590165468,792896.75098071306,8.2005057684552032,0.19815369444444444,0.066987787119636794,0.60591425022086831,792650.5648033577,260.60559745122509,261.75897300603918,0.70036490938947904,2.0,UndecidedProblem,-13.102862473502364,-0.94523051802520874,2.4327959776550792,15.147505162618545,-0.84548039408366382,0.99962162243856723,0.21950541146350816,1.14372619516,8.03113821341,4.36006534236,3.48725063544,0.872814706922,7.46130351677
LB_1TET,0,27,8,7.0219063333333329,0.93055555555555558,3.7903053232452057,4731.9636346266925,1.0,7.0084704222655354,0.56509287617154114,91.807246340550478,UndecidedProblem,UndecidedProblem,10.943420875253231,604526.00651773403,609257.97015236074,0.57348624998496323,12.54222356111249,0.0,0.98141356441686056,UndecidedProblem,6.0282287271708128,609631.17216538289,6.555526512049382,1.9240195833333333,0.080810686902546572,0.50924499050180161,609155.8254811106,103.32553660902884,102.14467125016479,0.51662275782171208,1.0,-0.9723281923122028,-0.36192008904737227,-0.90631580882035345,2.5372576153049917,3.394078987714598,-0.95425607700012161,0.9998501550608121,0.24063709086561644,1.36083812885,9.5556778756,3.67504139839,4.14923051481,-0.474189116414,0.335591446898
TC control,0,27,9,7.0219063333333329,0.72222222222222221,4.3767370434904453,22787.504265460866,1.0,5.1832867698527227,0.53369326681323781,753.39043702835784,UndecidedProblem,UndecidedProblem,9.7743131782047357,805195.75652650802,827983.2607919689,0.4647575734077169,8.9439577219314916,0.0,0.92777667294712762,UndecidedProblem,4.9757680127799961,828023.92869346158,9.9850667834408142,3.1724448055555552,0.084738106119093839,0.47922163759922903,826302.05064489914,1723.6360099285525,1681.2101470697346,0.33454583366834628,1.0,-0.99228384354089871,26.347703639930096,-0.64031669533383739,2.2592398070557049,3.3779900544331789,-0.92061780297956319,0.99706768008216951,0.18690847134139779,1.44609497074,10.1543434336,4.35769676296,4.40918082224,-0.0514840592805,0.888210577369
LB_1TET,0,27,10,7.2053549444444442,0.84722222222222221,5.2301758775974392,3565.4821823041061,1.0,7.4726303059861063,0.49694452153319207,217.41799922411295,UndecidedProblem,UndecidedProblem,10.910781714951025,629726.71792895929,633292.20011126343,0.45632221000994067,9.3301483453593903,0.0,0.89238502901958783,UndecidedProblem,4.997945477373797,633942.83839143638,8.6662140323249091,4.0689819722222227,0.096799878724686469,0.44263744240823533,632308.30314117589,1002.7861629292661,983.89697008760311,0.16431442840074778,1.0,-1.1458684708327143,33.49035464958628,-0.6516974885790523,2.351002569613232,3.9693055597770313,-1.0225558685966825,0.99248807163028152,0.21844579112841805,1.56561540802,11.2808147213,3.5521182705,4.89831294888,-1.34619467838,0.0450614665143
TC control,0,27,11,7.0219063333333329,0.74305555555555558,4.4183006571935337,26224.959276147627,1.0,4.9988871794901328,0.58359516954442825,1225.4865624229035,UndecidedProblem,UndecidedProblem,9.9188132540612539,812326.67257777776,838551.63185392541,0.46229164487825675,8.4862115558029636,0.0,0.87873679969438523,UndecidedProblem,4.2569589639502095,838266.46488507546,10.594914194275569,2.9847705000000002,0.078319222880800746,0.52483544298285056,836213.19535714842,2387.9995403976122,2338.4364967769402,0.33931951102220442,1.0,-1.011706940080326,28.75066223276092,-0.6846183170308795,2.1960070868078798,3.2491527544263903,-0.88902411875478493,0.99761229120321326,0.19135467389375163,1.32041387308,9.27182253802,4.41871482246,4.02597591751,0.392738904957,2.47023860699
LB_10TET,0,27,12,7.2053549444444442,0.85416666666666663,5.0384795239932938,7744.1020399245499,1.0,6.3724013170187401,0.56314103641815871,516.41022958409349,UndecidedProblem,UndecidedProblem,10.814637937418352,633842.08848116943,641586.19052109402,0.47771718118380246,8.9273028540276478,0.0,0.87928166870247193,UndecidedProblem,4.4042307314892302,642032.00766768993,9.55191333817044,3.7016686666666665,0.088207029801199432,0.49866236754126009,640268.33115280478,1337.5359524255011,1317.8593682892463,0.24474583988758869,1.0,-1.1034575338144539,29.850738964622654,-0.7023807663780236,2.2667538512674423,3.6225835625623857,-0.97024998167468735,0.99636294342098075,0.22058835074163874,1.38971786345,10.0134104788,3.88897106681,4.34798544453,-0.459014377726,0.347524656123
TC control,0,27,13,7.0219063333333329,0.70833333333333337,4.489044394784977,19615.919326748717,1.0,5.3249589481274935,0.53950202041679618,781.21257403179925,UndecidedProblem,UndecidedProblem,9.8822666525584175,766670.97285873129,786286.89218547998,0.46536439805897573,8.752807674238527,0.0,0.97002180103926661,UndecidedProblem,4.5941659022642192,786047.41104537866,10.064197516076652,3.1724448055555552,0.084837968614754414,0.48387383907704357,784464.15782911715,1864.2890286573677,1822.7343563628563,0.31013917559252924,1.0,-0.95075125887060674,37.552266826664805,-0.65509796783121121,2.2429865510411564,3.3929955004252568,-0.922249448470016,0.99664232783541251,0.19312353165358484,1.43219150124,10.0567145731,4.29260866674,4.36678878555,-0.0741801188071,0.842985066572
LB_10TET,0,27,14,7.2053549444444442,0.86805555555555558,5.0702572277433822,6623.607067929137,1.0,6.618998404570732,0.57711725777630152,491.00507171054619,UndecidedProblem,UndecidedProblem,11.026934589749072,644422.3134346857,651045.92050261481,0.50240316569113552,9.5465411809174512,0.0,0.85327810941335158,UndecidedProblem,4.3062193063987593,651530.44596232765,9.2607829597401086,3.5164238611111109,0.083645238797858554,0.51409636888946719,650175.32509559323,879.97265540843625,870.59540702158381,0.28402230995063882,1.0,-1.125164975454596,40.200890778096955,-0.75697137681079696,2.3005059078757859,3.419745446817462,-0.9600786430340178,0.99868207225199679,0.22457913863816295,1.34799629396,9.71279176176,3.8210945609,4.21745191566,-0.396357354757,0.401460337386
TC control,0,27,15,7.0219063333333329,0.72222222222222221,4.4636739219899386,23563.331590437781,1.0,5.0929215850811573,0.61908705071435799,1388.9695705515701,UndecidedProblem,UndecidedProblem,10.165094159877341,780627.01854759955,804190.35013803735,0.49649123680531287,8.6131776953377024,0.0,0.88854989486476299,UndecidedProblem,3.9939188950548736,803815.76342790516,10.634010689733419,2.7719581944444442,0.077441802495691561,0.5480929810993479,802136.66427666345,2090.7301753607208,2053.6858613739573,0.35617841988626442,1.0,-0.96956671633010194,24.824681727983055,-0.75124152188020021,2.1883044429550971,3.0411196231377731,-0.86150840385948557,0.99890080578409035,0.20169865852204361,1.26438400764,8.87838607099,4.37223669482,3.85513941424,0.51709728058,3.28925300844
LB_100TET,0,27,16,7.2053549444444442,0.875,5.0730811828099647,7524.5423139801569,1.0,6.3917136442676643,0.601338999625463,622.53101232897802,UndecidedProblem,UndecidedProblem,11.059993008373921,624272.54498444975,631797.08729842992,0.52971265955847469,9.4342514590566076,0.0,0.89651386643517872,UndecidedProblem,4.41930093117079,632174.98984575167,9.4898883072282807,3.3608591944444446,0.080112139688439221,0.53219329085582123,630883.84726014175,921.93260156795213,913.24003828820514,0.30343546255095971,1.0,-1.0334184706569551,35.202496536838638,-0.77353425943973031,2.2739863002347125,3.3376260087507945,-0.92647398877419607,0.99924843280769271,0.22226782366300518,1.30215846743,9.38251395178,3.87648008878,4.07403992696,-0.197559838181,0.634512470242
TC control,0,27,17,7.0219063333333329,0.72916666666666663,4.1266277199970185,31299.105523489499,1.0,4.7248864600723675,0.6214102826859853,1273.5939166703092,UndecidedProblem,UndecidedProblem,9.9482311858361498,796384.73626418551,827683.84178767505,0.49830359167433907,8.9978940604533655,0.0,0.90475404603766729,UndecidedProblem,3.9943062440651005,827589.68081418902,10.430461865564444,2.2653203611111112,0.073898530991715131,0.55738266625431232,826064.91031169076,1653.1765935931753,1618.9314759842853,0.43744285844611897,1.0,-0.94585505116958102,40.805318158011687,-0.78226887206426854,2.2165922605174271,2.7645630926868106,-0.8557661845108433,0.99931125733686776,0.20035611074012788,1.24331099971,8.73041338315,4.49553192631,3.79088727015,0.704644656162,5.0657605336
LB_100TET,0,27,18,7.2053549444444442,1.0,4.4770377580325356,8494.7494349798471,1.0,6.2341657494641236,0.6647329641270544,481.58824179010503,UndecidedProblem,UndecidedProblem,11.350672762588131,630977.14545590279,639471.89489088266,0.68674627589222714,10.374865069564576,0.0,0.72399626676814077,UndecidedProblem,4.0162501899953842,639834.25979263789,9.1983959777800735,0.19815369444444444,0.069166405650974344,0.59738875105300338,638990.30664909258,480.31468734619864,481.58824179010503,0.45412078170289177,1.0,-1.2296402352306823,-11.522366125505616,-0.92818788759513571,2.3125794228031413,14.2226167943767,-0.89025493977491243,0.99886425640681731,0.22740501333473229,1.16004862626,8.35856210499,3.92915057325,3.62942340642,0.299727166822,1.99400924171
TC control,0,27,19,7.0219063333333329,0.75694444444444442,3.804820112254129,38341.720813754073,1.0,4.4200994971136041,0.7421119597126673,1959.369902367637,3.742705230911842,UndecidedProblem,3.742705230911842,782490.00322711281,820831.72404086683,0.56435811980853956,8.7006186893006756,0.0,0.83131012873425492,UndecidedProblem,3.3485353032960461,820928.44143206859,11.00311706002778,0.71541827777777778,0.064927130387598772,0.66007379453683579,818858.81561916589,1980.3614121696985,1972.9084217009779,0.51796968248597075,1.0,-0.95241067267873558,-9.6321269354665588,-0.86898646899357135,2.1585658169760293,12.113633993808065,-0.79174863891243796,0.9995234461428214,0.22269311887794263,1.04988261273,7.37217736755,4.58367160054,3.20111913485,1.38255246569,24.1297301834
LB_1000TET,0,27,20,8.3155184722222231,1.0,5.255475617871582,11953.740606700436,1.0,5.5396974752726127,0.70206560426040154,578.72156605069949,UndecidedProblem,UndecidedProblem,12.171823295596864,544102.77564416034,556056.51625086076,0.83556145927353054,9.9081464000078139,0.0,0.67002244877919281,UndecidedProblem,4.6142618076594513,556460.04391863197,9.5392110937090386,0.19815369444444444,0.0011817676986063017,0.67907627656704672,555477.7946848101,573.974406008389,578.72156605069961,0.54356566846597298,1.0,-1.2374129280652797,-7.5438428851086297,-0.88657179879734604,2.2556964607512628,10.758828922530276,-0.8290944402133299,0.99900657661215664,0.23168302265348831,1.02050391674,8.4860191706,4.07750382751,3.68476733417,0.39273649334,2.4702248899
TC control,0,27,21,7.0219063333333329,0.70138888888888884,4.2023600453808267,26392.798452525421,1.0,4.9302013671662088,0.62297855470258634,1181.9494978785006,UndecidedProblem,UndecidedProblem,10.142185893592258,778288.55456485599,804681.35301738139,0.51309199321683674,9.1422966668098109,0.0,0.90648906657312933,UndecidedProblem,3.971423566768987,804667.84076805192,10.310755813566432,2.0953908611111114,0.076669318095249656,0.55205321128873786,803257.32540167717,1456.8158146011128,1424.0276157042554,0.4272082677464199,1.0,-0.94219993611392916,1.3889824855470034,-0.78946717529100652,2.2294573283660228,3.0126882063891913,-0.85409394061317778,0.99948555869014022,0.21107985634059179,1.2553137738,8.81469573855,4.4214854413,3.82748403758,0.59400140372,3.92646204503
LB_1000TET,0,27,22,7.2053549444444442,0.90277777777777779,5.6981529180145802,4154.2919372273282,1.0,7.1418808266630283,0.68163586423669009,886.21251364874911,5.8818587359503249,UndecidedProblem,5.8818587359503249,582547.43562150048,586701.72755872784,0.64354734568746497,9.3217265687131601,0.0,0.82811831953445492,UndecidedProblem,4.7176474847737726,587035.65170171962,9.8226251622047762,3.5164238611111109,0.059932185531577371,0.64491673223908375,585784.87804612948,910.51019705256783,916.84951259832008,0.26715253886722545,1.0,-1.0144811679184766,32.322770839242473,-0.83640272706505392,2.2313662640518466,3.4383103058269753,-0.8401104399760001,0.99986406965148655,0.24400044349502009,1.0745573271,7.74256694994,3.61849701273,3.36194830653,0.256548706195,1.80529719014
TC control,0,27,23,7.0219063333333329,0.78472222222222221,4.0203855275073392,32912.822400597011,1.0,4.6816107205245938,0.72842910052766652,1958.5168971501571,UndecidedProblem,UndecidedProblem,10.452782739275493,811724.72037498688,844637.54277558392,0.62438530737223052,8.7414962899425888,0.0,0.83259869318302882,UndecidedProblem,3.1638926579357651,845122.63768860884,11.040026736666155,0.71541827777777778,0.068740573924730819,0.64777722210892552,842664.13065653434,1982.7496686377062,1973.4121190495364,0.48248279570238367,1.0,-0.95695197390577846,-9.7367730067220464,-0.87311026417015603,2.1583187492076332,12.280614785014246,-0.79675696291287101,0.9993123738535179,0.22060185962850407,1.06981223845,7.51212133264,4.51736512631,3.26188507713,1.25548004917,18.0086040376
LB_1000TET_2Xdil,0,27,24,8.4996074166666666,0.83333333333333337,5.9500478469509481,11502.264566107531,1.0,5.6495533271267782,0.68546341888532114,870.11966415566997,UndecidedProblem,UndecidedProblem,12.341723063315552,565886.54995736678,577388.81452347431,0.57122058733157988,8.744311983802227,0.0,0.82533964662678394,UndecidedProblem,4.9828461602624508,577741.86268611194,10.039931992619621,4.2536984444444439,0.0019161757009184882,0.66135910389711094,576042.43292393407,1349.4878051508354,1346.3815995402717,0.37666032509106284,1.0,-1.0227945049779696,28.945001692352797,-0.77062454960319993,2.2033937538237507,3.8750679234100143,-0.8441528553103339,0.99897908417133729,0.23392860053484865,1.04784223263,8.90624761199,4.06078335268,3.8672373478,0.193546004877,1.56151444066
TC control,0,27,25,7.0219063333333329,0.83333333333333337,4.4573309686361418,30847.952561847647,1.0,4.8135854616736751,0.64791301734545825,2048.6793568807907,UndecidedProblem,UndecidedProblem,10.089644083254681,836633.0146502842,867480.96721213183,0.49573463261724299,8.2074206449793685,0.0,0.88984046112035309,UndecidedProblem,3.8228953003066106,867171.91068711097,11.183473270201118,2.7719581944444442,0.073833006301171844,0.57494389691442072,864546.15610632114,2978.4900513962848,2934.8111058107279,0.35989125451776804,1.0,-0.94564684089087703,34.135011075707325,-0.72869622461702166,2.1352510693618294,3.1040484318629575,-0.84147482095534321,0.99888978196169298,0.18436959028525485,1.20533499654,8.46374944602,4.48922634436,3.67509745811,0.814128886257,6.51821807544
LB_1000TET_2Xdil,0,27,26,7.2053549444444442,0.84722222222222221,5.3236607110251724,2795.1429670803627,1.0,7.7164717718726124,0.51156862407364501,208.92471629960818,UndecidedProblem,UndecidedProblem,11.160343773288941,585091.36103046592,587886.50399754627,0.47861341494741477,9.614691773264342,0.0,0.8789669370480957,UndecidedProblem,4.8702240189380959,588212.72441920557,8.4478012128957829,3.8843349722222222,0.092649331424531231,0.45748762715634328,587136.63937029045,762.81724638012247,749.86462725577292,0.1731086328406051,1.0,-1.1435013364071014,27.493133017750626,-0.69217724068416142,2.3636467974659916,3.8569405393449241,-1.005099867172154,0.99472952221242938,0.22757631543649531,1.51479506519,10.9146361128,3.44640402626,4.73931225044,-1.29290822418,0.0509438515063
TC control,0,27,27,7.0219063333333329,0.65277777777777779,4.2056105431694286,31676.075789077691,1.0,4.6917415008252021,0.53360683695026845,837.38184579801464,UndecidedProblem,UndecidedProblem,9.6015850356608343,786951.3626153958,818627.43840447348,0.47744909668313273,9.0631573975741979,0.0,0.96901219657999371,UndecidedProblem,4.6625082914258016,818024.57925100613,10.020725244174665,2.7719581944444442,0.081463135270594123,0.48879872261877211,817097.04154798994,1568.5869161986916,1530.396856483585,0.39299144377470924,1.0,-0.9570329972674505,35.05976515095346,-0.64485828508725695,2.260145315387375,3.2169041398470086,-0.92737664688166732,0.99823251376108446,0.18823458276244751,1.41776147918,9.95538830979,4.5007313734,4.32279127651,0.177940096895,1.5063992712
LB_100TET_2Xdil,0,27,28,7.2053549444444442,0.83333333333333337,5.4058001296083678,6664.1539076691133,1.0,6.5468113047663685,0.65124476044026902,963.97788583141585,UndecidedProblem,UndecidedProblem,11.476008351553689,616398.32288962929,623062.47679729841,0.51161813624143082,8.5746338925110965,0.0,0.77693364909445173,UndecidedProblem,4.3705361141460308,623384.62561265077,10.223008059152248,3.8843349722222222,0.068788461751940949,0.58937262033224425,621428.26028746949,1643.8022227624065,1634.2165098289095,0.23133264731043687,1.0,-1.1587721203595127,25.677398699726908,-0.75090871690089989,2.1936373285182631,3.6325954476737023,-0.90028905193983144,0.99848042557432293,0.22786251196502866,1.17582659271,8.47224795357,3.82374501848,3.6787876481,0.144957370385,1.39623130261
TC control,0,27,29,7.0219063333333329,0.72222222222222221,4.437217983874036,23317.649442081463,1.0,5.0605231978690668,0.52306881122852267,778.67039552472238,UndecidedProblem,UndecidedProblem,9.6630943407080192,754815.72923205502,778133.37867413647,0.46274055437723066,8.7909436793950704,0.0,0.9377144042171367,UndecidedProblem,4.7307446792410772,777725.50688263681,10.04364659337679,3.1724448055555552,0.086371103319029197,0.47040718707980966,776376.60300704977,1797.4187557518567,1756.7756670866802,0.32649040231228998,1.0,-0.97961136883495392,21.592828153058655,-0.60923754670216679,2.2429487082160287,3.4815195760140121,-0.9185956910914026,0.99684416037524159,0.17409971752754996,1.47319177732,10.3446146714,4.36768476882,4.49179968363,-0.124114914809,0.751424040064
LB_100TET_2Xdil,0,27,30,7.2053549444444442,0.86805555555555558,5.2157154531831234,8007.7106182155985,1.0,6.2794788076374299,0.64228920255835553,909.08268303711782,UndecidedProblem,UndecidedProblem,11.241819367017031,614034.48911828327,622042.19973649888,0.52709813443598319,8.9263458871069137,0.0,0.85434449691389858,UndecidedProblem,4.1554136395801233,622492.47159679141,10.019964369182304,3.3608591944444446,0.07216778559416423,0.57537321353870408,620763.63717083773,1286.7603677169766,1278.5625656611671,0.28706527607744009,1.0,-1.0501940376052683,48.729240466580919,-0.77736839654327317,2.2158977970404692,3.3997104909036766,-0.89722749671984892,0.99929789897777499,0.22431186984625717,1.20443563185,8.67838623524,3.90350837027,3.76829623762,0.135212132647,1.36524983477
TC control,0,27,31,7.0219063333333329,0.71527777777777779,4.0989512480209269,27506.800412989236,1.0,4.8921529576087668,0.59198955016469057,929.42362833607558,UndecidedProblem,UndecidedProblem,9.9363707089227109,789310.3725228355,816817.17293582472,0.51665364299212735,9.5169731451928499,0.0,0.94884924773460655,UndecidedProblem,4.1925975622960685,816151.17366510176,9.9624657967781225,1.9240195833333333,0.079041807307292419,0.52799415763633961,815702.28690160462,1141.9865157992122,1114.886034220154,0.4483630327534015,1.0,-0.94001041001067465,1.3772257524735003,-0.77060681789902541,2.2659283974951578,3.003684674303468,-0.89192817040132766,0.99936613111224437,0.19135526193431138,1.31251452308,9.21635404222,4.43944007626,4.00189059584,0.437549480417,2.73873164805
LB_10TET_2Xdil,0,27,32,7.2053549444444442,0.84722222222222221,5.1841924721876973,4206.0055658349847,1.0,7.1831188643444719,0.48061891750541835,216.36202521562143,UndecidedProblem,UndecidedProblem,10.675866883248457,607023.18065405684,611229.18621989177,0.48128153786147038,9.6303438693579047,0.0,0.93560914670578021,UndecidedProblem,4.7880636092909423,611615.61697165994,8.4927640714482724,3.8843349722222222,0.10277068560865527,0.42869800209393555,610457.96013449528,784.94581865911607,771.22608539653993,0.20650533828170822,1.0,-1.101481260385909,48.722552578469582,-0.6568212619599274,2.3633351968399476,3.8476404195587928,-1.0305559421420676,0.99463149684679575,0.21514157800079281,1.6165225791,11.6476189581,3.62386984306,5.05758530531,-1.43371546225,0.0368370240603
TC control,0,27,33,7.0219063333333329,0.875,4.4183607415421813,20944.074821435363,1.0,5.1222380087579484,0.49079176090165394,547.11478465430787,UndecidedProblem,UndecidedProblem,9.4893423645614732,708527.65583440941,729471.73065584479,0.46452405586299672,8.9506951613885501,0.0,0.99124190863657302,UndecidedProblem,5.0618947728265749,730328.78913291218,9.6410321368098408,3.1724448055555552,0.090213232507110316,0.44523029551401688,727997.44805322064,1514.7336962493866,1474.2826026241735,0.31794305685223906,1.0,-0.98101452523299737,18.081095131759501,-0.56175813816705866,2.2731662275765863,3.643004671080647,-0.97242271039215789,0.99601319627096818,0.17174629097317287,1.55649785512,10.9295821467,4.3210611807,4.74580206107,-0.424740880375,0.376061712701
LB_10TET_2Xdil,0,27,34,7.2053549444444442,0.6875,5.3995180944443684,7757.600089357833,1.0,6.2865472240273537,0.65025992967893842,1106.2384986155912,UndecidedProblem,UndecidedProblem,11.335644230453083,597815.63370598806,605573.23379534588,0.52663205372174016,8.3094160196426028,0.0,0.8379207767238106,UndecidedProblem,4.0991358184193416,605721.27841658099,10.420948910829427,3.7016686666666665,0.070108388134925551,0.58540358434577833,603664.33368600637,1922.5619291039566,1908.9001093395527,0.22947114824864162,1.0,-1.0773043866380971,23.034560420878268,-0.73816184162529019,2.1664720116116598,3.6498683915088779,-0.90269572841976264,0.9981876712976443,0.23097983112641721,1.18379869637,8.52968979013,3.8897273876,3.70372982637,0.185997561234,1.53460836524
